"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2022-06-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021",
"Gambia","GMB","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2","2","2","2.5","2","2","2","2","2","2","2.5","2.5","2.5","",
"Guinea-Bissau","GNB","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2","2","2","2","2","1.5","1.5","1.5","1.5","",
"Guinea Ecuatorial","GNQ","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Grecia","GRC","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Granada","GRD","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","",
"Groenlandia","GRL","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guam","GUM","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","3","3","2.5","2.5","2.5","3","3","3","3","3","3","3","3","",
"Ingreso alto","HIC","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Hong Kong, Región Administrativa Especial","HKG","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","3","3","3","3","3","3","3","3","3","3","3","2.5","2.5","",
"Países pobres muy endeudados (PPME)","HPC","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.77777777777778","2.75675675675676","2.74324324324324","2.71621621621622","2.69736842105263","2.65789473684211","2.72368421052632","2.67105263157895","2.69736842105263","2.73684210526316","2.69736842105263","2.66216216216216","2.63157894736842","2.66216216216216","2.65789473684211","2.64473684210526","",
"Croacia","HRV","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Haití","HTI","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2","",
"Hungría","HUN","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sólo BIRF","IBD","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.96428571428571","3","3.04545454545455","3","3","3.04545454545455","3.2","3.25","3.25","3.2","3","3","3","2.75","2.83333333333333","","",
"BIRF y la AIF","IBT","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.88815789473684","2.87179487179487","2.88","2.86666666666667","2.87012987012987","2.85064935064935","2.92307692307692","2.90625","2.91358024691358","2.90789473684211","2.88157894736842","2.85616438356164","2.82432432432432","2.84246575342466","2.84666666666667","2.85616438356164","",
"total de la AIF","IDA","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.87096774193548","2.84375","2.8515625","2.84375","2.84848484848485","2.81818181818182","2.88235294117647","2.85714285714286","2.86619718309859","2.88732394366197","2.87323943661972","2.85211267605634","2.81944444444444","2.84507042253521","2.84722222222222","2.85616438356164","",
"mezcla de la AIF","IDB","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.11538461538462","3.07142857142857","3.07142857142857","3.07142857142857","3.10714285714286","3.10714285714286","3.10714285714286","3.07142857142857","3.07142857142857","3.07142857142857","3.14285714285714","3.10714285714286","3.10714285714286","3.21428571428571","3.21428571428571","3.26666666666667","",
"Indonesia","IDN","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","","","","","","","","","","","","","","","",
"Sólo AIF","IDX","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.80612244897959","2.78","2.79","2.78","2.77884615384615","2.74038461538462","2.82407407407407","2.80357142857143","2.81578947368421","2.84210526315789","2.80701754385965","2.78947368421053","2.75","2.75438596491228","2.75862068965517","2.75","",
"Isla de Man","IMN","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","","","","","","","","",
"No clasificado","INX","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irán, República Islámica del","IRN","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iraq","IRQ","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islandia","ISL","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Israel","ISR","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italia","ITA","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jordania","JOR","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Japón","JPN","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazajstán","KAZ","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kenya","KEN","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","3","",
"Kirguistán","KGZ","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2.5","2.5","2.5","3","3","3","3","3","3","3","3","3","",
"Camboya","KHM","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","2.5","2.5","2","2","2","2","2","2","2","2","2","1.5","1.5","1.5","",
"Kiribati","KIR","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","3.5","3","3","3","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","",
"Saint Kitts y Nevis","KNA","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Corea, República de","KOR","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"América Latina y el Caribe (excluido altos ingresos)","LAC","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.44444444444444","3.44444444444444","3.44444444444444","3.44444444444444","3.5","3.38888888888889","3.38888888888889","3.38888888888889","3.5","3.5","3.44444444444444","3.4375","3.4375","3.4375","3.375","3.3125","",
"República Democrática Popular Lao","LAO","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","2","2","2","2","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Líbano","LBN","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liberia","LBR","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","3","3","3","3","3","3","2.5","2.5","2.5","",
"Libia","LBY","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Santa Lucía","LCA","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","4.5","",
"América Latina y el Caribe","LCN","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.44444444444444","3.44444444444444","3.44444444444444","3.44444444444444","3.5","3.38888888888889","3.38888888888889","3.38888888888889","3.5","3.5","3.44444444444444","3.4375","3.4375","3.4375","3.375","3.3125","",
"Países menos desarrollados: clasificación de las Naciones Unidas","LDC","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.78205128205128","2.76829268292683","2.76829268292683","2.71951219512195","2.70238095238095","2.69047619047619","2.73809523809524","2.68181818181818","2.66666666666667","2.72727272727273","2.68181818181818","2.68181818181818","2.63333333333333","2.64772727272727","2.65555555555556","2.64444444444444","",
"Países de ingreso bajo","LIC","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.70454545454545","2.65217391304348","2.60869565217391","2.58695652173913","2.54166666666667","2.54166666666667","2.58333333333333","2.48","2.46","2.52","2.44","2.44","2.38461538461538","2.44","2.42307692307692","2.40384615384615","",
"Liechtenstein","LIE","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","3","3","3","3","3","3","3","3","3","","","","3","","",
"Países de ingreso mediano bajo","LMC","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.875","2.89024390243902","2.9125","2.8875","2.9125","2.875","2.95121951219512","2.97560975609756","2.98809523809524","2.975","2.9875","2.94594594594595","2.94594594594595","2.93243243243243","2.94736842105263","2.95833333333333","",
"Ingreso mediano y bajo","LMY","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.88815789473684","2.87179487179487","2.88","2.86666666666667","2.87012987012987","2.85064935064935","2.92307692307692","2.90625","2.91358024691358","2.90789473684211","2.88157894736842","2.85616438356164","2.82432432432432","2.84246575342466","2.84666666666667","2.85616438356164","",
"Lesotho","LSO","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3","3","3","3","3","3","3","",
"avanzada del dividendo demográfico","LTE","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.11538461538462","3.11538461538462","3.18181818181818","3.13636363636364","3.13636363636364","3.13636363636364","3.3","3.4","3.45","3.375","3.3125","3.41666666666667","3.41666666666667","3.33333333333333","3.28571428571429","3.6","",
"Lituania","LTU","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxemburgo","LUX","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Letonia","LVA","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Región Administrativa Especial de Macao, China","MAC","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isla de San Martín (parte francesa)","MAF","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mónaco","MCO","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"República de Moldova","MDA","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","3","3","3","3.5","3.5","3.5","3","2.5","2.5","2.5","2.5","2.5","","",
"Madagascar","MDG","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","3.5","3.5","2.5","2.5","2.5","2.5","2","2.5","2.5","2.5","2.5","2.5","2.5","2.5","",
"Maldivas","MDV","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","2.5","2.5","2.5","3","3","3","3","3","3","3","3","2.5","2.5","3","3","",
"Oriente Medio y Norte de África","MEA","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.75","2.75","2.75","2.75","2.75","2.5","2.5","2.25","2.25","2.25","2","2","2","2","2","2.25","",
"México","MEX","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Islas Marshall","MHL","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3.5","",
" Ingreso mediano","MIC","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.96296296296296","2.96363636363636","3","2.99038461538462","3.0188679245283","2.99056603773585","3.07407407407407","3.1","3.11607142857143","3.09803921568627","3.09803921568627","3.07291666666667","3.0625","3.05208333333333","3.07142857142857","3.1063829787234","",
"Macedonia del Norte","MKD","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malí","MLI","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3","3","3","3","3","3","3","3","2.5","",
"Malta","MLT","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","3","3","3","2.5","2.5","2.5","2.5","",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.75","2.75","2.75","2.75","2.75","2.5","2.5","2.25","2.25","2.25","2","2","2","2","2","2.25","",
"Montenegro","MNE","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","3","3","3","3","3.5","3.5","3.5","3.5","3.5","3.5","3.5","3","3","","",
"Mariana","MNP","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","3","3","3","3","3","3","3","2.5","2.5","2.5","2.5","2.5","2","",
"Mauritania","MRT","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.5","2.5","3","2.5","2.5","2.5","2.5","2.5","2.5","3","3","3","3","3","3","3","",
"Mauricio","MUS","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Malawi","MWI","Calificación de transparencia, responsabilidad y corrupción en el sector público de la CPIA (1=bajo a 6=alto)","IQ.CPA.TRAN.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","3","3","3","3","3","3","3","2.5","2.5","2.5","2.5","2.5","2.5","2.5","3","",
